rule,time,reconstruct,kernel,depth,trusted,step_id
refl,184419,155055,29364,0,0,t2275
refl,183588,155290,28298,0,0,t2276
refl,179345,154918,24427,0,0,t2277
cong,1363283,846844,516439,0,0,t2278
poly_simp,29133341,20635804,8497537,0,0,t2279
trans,702787,524186,178601,0,0,t2280
trans,415806,269079,146727,0,0,t2281
cong,640406,470842,169564,0,0,t2282
poly_simp,25592019,18784604,6807415,0,0,t2283
poly_simp_rel,1500105,675760,824345,0,0,t2284
trans,419068,269544,149524,0,0,t2285
equiv_pos2,639664,577481,62183,0,0,t2286
poly_simp,4349098,3164992,1184106,0,0,t2287
poly_simp_rel,573419,316731,256688,0,0,t2288
equiv_pos2,404933,337539,67394,0,0,t2289
poly_simp,2743592,2046283,697309,0,0,t2290
poly_simp,2699655,2042413,657242,0,0,t2291
refl,253269,242504,10765,0,0,t2292
cong,499019,416529,82490,0,0,t2293
poly_simp,3537305,2377887,1159418,0,0,t2294
trans,336765,269158,67607,0,0,t2295
trans,255167,204181,50986,0,0,t2296
cong,353801,276645,77156,0,0,t2297
resolution,1855285,345574,1509711,0,0,t2298
resolution,1616436,273461,1342975,0,0,t2299
cong,486375,410865,75510,0,0,t2300
refl,222380,185047,37333,0,0,t2301
cong,1163313,723952,439361,0,0,t2302
cong,530716,376763,153953,0,0,t2303
poly_simp,3766272,2729644,1036628,0,0,t2304
cong,1208664,784672,423992,0,0,t2305
poly_simp,25307422,18678476,6628946,0,0,t2306
trans,552077,411579,140498,0,0,t2307
cong,609273,459015,150258,0,0,t2308
trans,393504,265133,128371,0,0,t2309
rare_rewrite:arith-eq-elim-real,1189657,1050584,139073,0,0,t2310
semilattice_simp,5815636,5200505,615131,0,0,t2311
trans,392500,255941,136559,0,0,t2312
rare_rewrite:arith-elim-leq,934016,806890,127126,0,0,t2313
poly_simp,37015934,25659796,11356138,0,0,t2314
poly_simp_rel,1767593,670808,1096785,0,0,t2315
trans,463287,286261,177026,0,0,t2316
poly_simp,35133828,24235655,10898173,0,0,t2317
poly_simp_rel,1520226,661143,859083,0,0,t2318
cong,636341,388439,247902,0,0,t2319
trans,501500,249902,251598,0,0,t2320
resolution,1842810,372593,1470217,0,0,t2321
and,1263833,696278,567555,0,0,t2322
resolution,1751496,333989,1417507,0,0,t2323
and_intro,340104,205045,135059,0,0,t2324
resolution,1193984,255896,938088,0,0,t2325
la_mult_pos,511686,442162,69524,0,0,t2326
implies,283993,231712,52281,0,0,t2327
rare_rewrite:bool-eq-true,904406,865455,38951,0,0,t2328
equiv1,242225,207893,34332,0,0,t2329
evaluate,2284810,1974554,310256,0,0,t2330
resolution,1109413,281113,828300,0,0,t2331
and_intro,253160,203159,50001,0,0,t2332
resolution,1072031,243111,828920,0,0,t2333
la_mult_neg,479151,420761,58390,0,0,t2334
implies,257652,211255,46397,0,0,t2335
rare_rewrite:bool-eq-true,812655,777187,35468,0,0,t2336
equiv1,245044,210696,34348,0,0,t2337
evaluate,2077389,1808686,268703,0,0,t2338
resolution,1147077,265889,881188,0,0,t2339
and_intro,220757,181085,39672,0,0,t2340
resolution,1012434,228852,783582,0,0,t2341
la_mult_pos,652695,482167,170528,0,0,t2342
implies,402275,258550,143725,0,0,t2343
rare_rewrite:bool-eq-true,803445,771415,32030,0,0,t2344
equiv1,229366,199240,30126,0,0,t2345
evaluate,1957887,1725680,232207,0,0,t2346
resolution,1164138,284344,879794,0,0,t2347
equiv_pos2,2282468,2042195,240273,0,0,t2348
rare_rewrite:arith-elim-leq,1004347,854063,150284,0,0,t2349
poly_simp,36435613,25316802,11118811,0,0,t2350
poly_simp_rel,1490214,700140,790074,0,0,t2351
trans,478310,274831,203479,0,0,t2352
symm,367366,181034,186332,0,0,t2353
equiv_pos2,767378,498742,268636,0,0,t2354
poly_simp,26383541,18714973,7668568,0,0,t2355
poly_simp,3221204,2645231,575973,0,0,t2356
poly_simp,2645887,2053661,592226,0,0,t2357
refl,264479,228290,36189,0,0,t2358
refl,218934,189245,29689,0,0,t2359
refl,205204,174824,30380,0,0,t2360
refl,206000,175153,30847,0,0,t2361
refl,190227,160653,29574,0,0,t2362
refl,189336,161126,28210,0,0,t2363
refl,202310,173176,29134,0,0,t2364
refl,189820,163256,26564,0,0,t2365
refl,194704,166335,28369,0,0,t2366
refl,181882,156569,25313,0,0,t2367
refl,183201,158278,24923,0,0,t2368
refl,185447,157791,27656,0,0,t2369
refl,195807,168061,27746,0,0,t2370
refl,198708,168261,30447,0,0,t2371
refl,181012,154715,26297,0,0,t2372
refl,185239,158010,27229,0,0,t2373
refl,186725,156899,29826,0,0,t2374
refl,192198,165097,27101,0,0,t2375
refl,186877,160301,26576,0,0,t2376
refl,207866,183553,24313,0,0,t2377
refl,184210,156513,27697,0,0,t2378
refl,180070,154263,25807,0,0,t2379
refl,197638,170840,26798,0,0,t2380
refl,194503,168009,26494,0,0,t2381
refl,195839,167205,28634,0,0,t2382
refl,185099,156960,28139,0,0,t2383
refl,194810,166519,28291,0,0,t2384
refl,180368,154726,25642,0,0,t2385
refl,175240,150311,24929,0,0,t2386
refl,177928,151844,26084,0,0,t2387
cong,1336829,838566,498263,0,0,t2388
poly_simp,26689600,19040323,7649277,0,0,t2389
trans,578693,417073,161620,0,0,t2390
trans,415901,268842,147059,0,0,t2391
cong,608518,445866,162652,0,0,t2392
poly_simp,24568871,17851523,6717348,0,0,t2393
poly_simp_rel,1571538,728612,842926,0,0,t2394
trans,451913,302699,149214,0,0,t2395
equiv_pos2,688273,622879,65394,0,0,t2396
poly_simp,4994436,3516145,1478291,0,0,t2397
poly_simp_rel,758217,473879,284338,0,0,t2398
equiv_pos2,442858,377333,65525,0,0,t2399
poly_simp,3065486,2269085,796401,0,0,t2400
poly_simp,2622119,1980315,641804,0,0,t2401
refl,232383,222342,10041,0,0,t2402
cong,511365,431241,80124,0,0,t2403
poly_simp,3447138,2410558,1036580,0,0,t2404
trans,330275,265957,64318,0,0,t2405
trans,265112,202577,62535,0,0,t2406
cong,356962,279784,77178,0,0,t2407
resolution,1677849,329821,1348028,0,0,t2408
resolution,1565961,297441,1268520,0,0,t2409
cong,472290,397642,74648,0,0,t2410
refl,230303,190827,39476,0,0,t2411
cong,1174443,746530,427913,0,0,t2412
cong,534107,370150,163957,0,0,t2413
poly_simp,3414679,2571013,843666,0,0,t2414
cong,1197695,758956,438739,0,0,t2415
poly_simp,24692993,17850370,6842623,0,0,t2416
trans,589572,457955,131617,0,0,t2417
cong,598542,456756,141786,0,0,t2418
trans,373187,246259,126928,0,0,t2419
rare_rewrite:arith-eq-elim-real,1165984,1039508,126476,0,0,t2420
semilattice_simp,5657941,5097690,560251,0,0,t2421
trans,405293,262042,143251,0,0,t2422
rare_rewrite:arith-elim-leq,961693,828563,133130,0,0,t2423
poly_simp,38822122,28108309,10713813,0,0,t2424
poly_simp_rel,1690985,614893,1076092,0,0,t2425
trans,496333,283637,212696,0,0,t2426
poly_simp,39432609,28604044,10828565,0,0,t2427
poly_simp_rel,1998415,1007888,990527,0,0,t2428
cong,676182,390889,285293,0,0,t2429
trans,551417,269070,282347,0,0,t2430
resolution,1800051,368984,1431067,0,0,t2431
and,1221746,655949,565797,0,0,t2432
resolution,1725787,308786,1417001,0,0,t2433
and_intro,364910,221413,143497,0,0,t2434
resolution,1146190,249160,897030,0,0,t2435
la_mult_pos,477815,417740,60075,0,0,t2436
implies,268160,219915,48245,0,0,t2437
rare_rewrite:bool-eq-true,851780,821721,30059,0,0,t2438
equiv1,243747,210719,33028,0,0,t2439
evaluate,2193999,1887346,306653,0,0,t2440
resolution,1144690,302502,842188,0,0,t2441
and_intro,233930,192819,41111,0,0,t2442
resolution,1046515,234452,812063,0,0,t2443
la_mult_neg,498782,438917,59865,0,0,t2444
implies,268273,218462,49811,0,0,t2445
rare_rewrite:bool-eq-true,810473,779448,31025,0,0,t2446
equiv1,267321,233508,33813,0,0,t2447
evaluate,2023380,1762526,260854,0,0,t2448
resolution,1148352,298039,850313,0,0,t2449
and_intro,223236,182901,40335,0,0,t2450
resolution,1024138,228724,795414,0,0,t2451
la_mult_pos,655258,504198,151060,0,0,t2452
implies,353412,229754,123658,0,0,t2453
rare_rewrite:bool-eq-true,823097,795186,27911,0,0,t2454
equiv1,226965,197490,29475,0,0,t2455
evaluate,1942661,1721052,221609,0,0,t2456
resolution,1134462,279247,855215,0,0,t2457
equiv_pos2,2269669,2042921,226748,0,0,t2458
rare_rewrite:arith-elim-leq,1047422,896460,150962,0,0,t2459
poly_simp,34116507,23361603,10754904,0,0,t2460
poly_simp_rel,1539801,742512,797289,0,0,t2461
trans,463875,291953,171922,0,0,t2462
symm,367530,190379,177151,0,0,t2463
equiv_pos2,777074,509372,267702,0,0,t2464
poly_simp,26915394,19382224,7533170,0,0,t2465
poly_simp,4060263,3441539,618724,0,0,t2466
poly_simp,2768818,2215293,553525,0,0,t2467
refl,339764,300742,39022,0,0,t2468
refl,218217,186923,31294,0,0,t2469
refl,210946,178828,32118,0,0,t2470
refl,205802,178809,26993,0,0,t2471
refl,210700,180555,30145,0,0,t2472
refl,194841,165757,29084,0,0,t2473
refl,180539,154996,25543,0,0,t2474
refl,182359,154510,27849,0,0,t2475
refl,201349,175778,25571,0,0,t2476
refl,200044,174034,26010,0,0,t2477
refl,179803,154079,25724,0,0,t2478
refl,189868,163197,26671,0,0,t2479
refl,190780,164061,26719,0,0,t2480
refl,197467,164600,32867,0,0,t2481
refl,186077,157708,28369,0,0,t2482
refl,178218,151934,26284,0,0,t2483
refl,182784,156322,26462,0,0,t2484
refl,183999,154880,29119,0,0,t2485
refl,185828,159634,26194,0,0,t2486
refl,188933,160987,27946,0,0,t2487
refl,175517,148954,26563,0,0,t2488
refl,181938,155976,25962,0,0,t2489
refl,174348,149945,24403,0,0,t2490
refl,179068,153924,25144,0,0,t2491
refl,190176,159261,30915,0,0,t2492
refl,194329,161357,32972,0,0,t2493
refl,189262,162148,27114,0,0,t2494
refl,247644,221633,26011,0,0,t2495
refl,205266,173702,31564,0,0,t2496
refl,192942,164309,28633,0,0,t2497
cong,1403751,903591,500160,0,0,t2498
poly_simp,27277420,19393871,7883549,0,0,t2499
trans,791341,619925,171416,0,0,t2500
trans,419621,277674,141947,0,0,t2501
cong,750795,588170,162625,0,0,t2502
poly_simp,24405553,17657313,6748240,0,0,t2503
poly_simp_rel,1508838,676866,831972,0,0,t2504
trans,418671,274696,143975,0,0,t2505
equiv_pos2,615903,554529,61374,0,0,t2506
poly_simp,4233336,3147404,1085932,0,0,t2507
poly_simp_rel,552419,312269,240150,0,0,t2508
equiv_pos2,393155,327598,65557,0,0,t2509
poly_simp,2674287,2017020,657267,0,0,t2510
poly_simp,2531641,1984374,547267,0,0,t2511
refl,240582,230376,10206,0,0,t2512
cong,482704,401193,81511,0,0,t2513
poly_simp,3383373,2354719,1028654,0,0,t2514
trans,401038,337882,63156,0,0,t2515
trans,283810,227032,56778,0,0,t2516
cong,379970,303213,76757,0,0,t2517
resolution,1839594,347280,1492314,0,0,t2518
resolution,1600107,341299,1258808,0,0,t2519
cong,582755,506697,76058,0,0,t2520
refl,227426,193457,33969,0,0,t2521
cong,1240212,803493,436719,0,0,t2522
cong,539748,382731,157017,0,0,t2523
poly_simp,3691751,2803056,888695,0,0,t2524
cong,1194908,761402,433506,0,0,t2525
poly_simp,24164977,17858921,6306056,0,0,t2526
trans,532010,381624,150386,0,0,t2527
cong,757963,584151,173812,0,0,t2528
trans,408897,284368,124529,0,0,t2529
rare_rewrite:arith-eq-elim-real,1406505,1280345,126160,0,0,t2530
semilattice_simp,5655858,5044963,610895,0,0,t2531
trans,424317,280696,143621,0,0,t2532
rare_rewrite:arith-elim-leq,936062,802007,134055,0,0,t2533
poly_simp,40905093,29411368,11493725,0,0,t2534
poly_simp_rel,1905343,759675,1145668,0,0,t2535
trans,496384,291104,205280,0,0,t2536
poly_simp,40023193,28403146,11620047,0,0,t2537
poly_simp_rel,1631903,721656,910247,0,0,t2538
cong,690124,397437,292687,0,0,t2539
trans,532717,253269,279448,0,0,t2540
resolution,1846919,376930,1469989,0,0,t2541
and,1267458,663486,603972,0,0,t2542
resolution,1708883,334011,1374872,0,0,t2543
and_intro,345648,214595,131053,0,0,t2544
resolution,1146973,272346,874627,0,0,t2545
la_mult_neg,498097,431717,66380,0,0,t2546
implies,285236,230623,54613,0,0,t2547
rare_rewrite:bool-eq-true,907620,870262,37358,0,0,t2548
equiv1,248512,215382,33130,0,0,t2549
evaluate,2261429,1967721,293708,0,0,t2550
resolution,1148343,273415,874928,0,0,t2551
and_intro,227711,179496,48215,0,0,t2552
resolution,1040142,255474,784668,0,0,t2553
la_mult_pos,467461,411601,55860,0,0,t2554
implies,270849,225121,45728,0,0,t2555
rare_rewrite:bool-eq-true,803038,773853,29185,0,0,t2556
equiv1,250235,215162,35073,0,0,t2557
evaluate,2006429,1750881,255548,0,0,t2558
resolution,1100069,259813,840256,0,0,t2559
and_intro,213757,177747,36010,0,0,t2560
resolution,1066022,232328,833694,0,0,t2561
la_mult_pos,672074,480407,191667,0,0,t2562
implies,401156,260603,140553,0,0,t2563
rare_rewrite:bool-eq-true,837003,806128,30875,0,0,t2564
equiv1,233411,203037,30374,0,0,t2565
evaluate,2085411,1771500,313911,0,0,t2566
resolution,1106687,279295,827392,0,0,t2567
equiv_pos2,2108988,1862577,246411,0,0,t2568
rare_rewrite:arith-elim-leq,1026491,883807,142684,0,0,t2569
poly_simp,34339002,24151822,10187180,0,0,t2570
poly_simp_rel,1328007,565723,762284,0,0,t2571
trans,490556,292229,198327,0,0,t2572
symm,391411,187401,204010,0,0,t2573
equiv_pos2,738977,484094,254883,0,0,t2574
poly_simp,26435099,18299115,8135984,0,0,t2575
poly_simp,3648541,2993082,655459,0,0,t2576
poly_simp,3203379,2455234,748145,0,0,t2577
refl,299272,260803,38469,0,0,t2578
refl,218635,184268,34367,0,0,t2579
refl,211029,180111,30918,0,0,t2580
refl,203260,173528,29732,0,0,t2581
refl,199103,170126,28977,0,0,t2582
refl,183312,157318,25994,0,0,t2583
refl,224868,152037,72831,0,0,t2584
refl,202827,174563,28264,0,0,t2585
refl,185103,159361,25742,0,0,t2586
refl,189022,160451,28571,0,0,t2587
refl,191046,163163,27883,0,0,t2588
refl,207414,178342,29072,0,0,t2589
refl,189395,160281,29114,0,0,t2590
refl,185283,156626,28657,0,0,t2591
refl,186186,160736,25450,0,0,t2592
refl,203764,173763,30001,0,0,t2593
refl,186852,159364,27488,0,0,t2594
refl,181501,154712,26789,0,0,t2595
refl,197332,171202,26130,0,0,t2596
refl,196593,170866,25727,0,0,t2597
refl,187847,157957,29890,0,0,t2598
refl,178357,153297,25060,0,0,t2599
refl,202283,171897,30386,0,0,t2600
refl,202074,172596,29478,0,0,t2601
refl,177603,152072,25531,0,0,t2602
refl,185129,159751,25378,0,0,t2603
refl,182133,157593,24540,0,0,t2604
refl,181361,155594,25767,0,0,t2605
refl,192592,166756,25836,0,0,t2606
refl,192972,163812,29160,0,0,t2607
cong,1386875,870322,516553,0,0,t2608
poly_simp,27105782,19268333,7837449,0,0,t2609
trans,571913,405210,166703,0,0,t2610
trans,405046,263439,141607,0,0,t2611
cong,628078,460603,167475,0,0,t2612
equiv_pos2,665417,601565,63852,0,0,t2613
poly_simp,4258251,3033662,1224589,0,0,t2614
poly_simp_rel,627436,332751,294685,0,0,t2615
equiv_pos2,401184,338289,62895,0,0,t2616
poly_simp,2643040,1989233,653807,0,0,t2617
poly_simp,2434806,1897192,537614,0,0,t2618
refl,229119,218651,10468,0,0,t2619
cong,501843,420978,80865,0,0,t2620
poly_simp,3255196,2326926,928270,0,0,t2621
trans,321730,261342,60388,0,0,t2622
trans,285155,230113,55042,0,0,t2623
cong,341726,265753,75973,0,0,t2624
resolution,1762197,327571,1434626,0,0,t2625
resolution,1533667,286432,1247235,0,0,t2626
cong,498891,422376,76515,0,0,t2627
refl,256671,213826,42845,0,0,t2628
cong,1191393,766795,424598,0,0,t2629
cong,527902,362822,165080,0,0,t2630
poly_simp,3398675,2588135,810540,0,0,t2631
cong,1249124,792334,456790,0,0,t2632
poly_simp,25881402,18835766,7045636,0,0,t2633
trans,632433,462861,169572,0,0,t2634
cong,672929,501680,171249,0,0,t2635
trans,404759,257652,147107,0,0,t2636
rare_rewrite:arith-eq-elim-real,1269270,1108597,160673,0,0,t2637
semilattice_simp,5889344,5295400,593944,0,0,t2638
trans,437415,273137,164278,0,0,t2639
rare_rewrite:arith-elim-leq,993603,849323,144280,0,0,t2640
poly_simp,38938353,28938746,9999607,0,0,t2641
poly_simp_rel,1667054,633301,1033753,0,0,t2642
trans,480168,281788,198380,0,0,t2643
poly_simp,37782660,26889204,10893456,0,0,t2644
poly_simp_rel,1583602,665996,917606,0,0,t2645
cong,708790,405958,302832,0,0,t2646
trans,543015,270305,272710,0,0,t2647
resolution,1871451,387460,1483991,0,0,t2648
and,1264550,672250,592300,0,0,t2649
resolution,1731708,323583,1408125,0,0,t2650
and_intro,372581,214610,157971,0,0,t2651
resolution,1203905,278197,925708,0,0,t2652
la_mult_pos,486348,422980,63368,0,0,t2653
implies,284142,236112,48030,0,0,t2654
rare_rewrite:bool-eq-true,870333,839175,31158,0,0,t2655
equiv1,249037,215754,33283,0,0,t2656
evaluate,2244669,1878064,366605,0,0,t2657
resolution,1091337,277188,814149,0,0,t2658
and_intro,216011,174810,41201,0,0,t2659
resolution,1065366,230416,834950,0,0,t2660
la_mult_neg,473773,415764,58009,0,0,t2661
implies,268503,220386,48117,0,0,t2662
rare_rewrite:bool-eq-true,826887,796134,30753,0,0,t2663
equiv1,264686,225161,39525,0,0,t2664
evaluate,2102200,1816527,285673,0,0,t2665
resolution,1143596,266233,877363,0,0,t2666
and_intro,218105,179732,38373,0,0,t2667
resolution,1060411,230861,829550,0,0,t2668
la_mult_pos,657533,487610,169923,0,0,t2669
implies,401157,267260,133897,0,0,t2670
rare_rewrite:bool-eq-true,810438,783185,27253,0,0,t2671
equiv1,248643,215355,33288,0,0,t2672
evaluate,2232702,1906436,326266,0,0,t2673
resolution,1153446,275785,877661,0,0,t2674
equiv_pos2,2116277,1908576,207701,0,0,t2675
rare_rewrite:arith-elim-leq,1027458,880210,147248,0,0,t2676
poly_simp,34703955,24070845,10633110,0,0,t2677
poly_simp_rel,1451536,671004,780532,0,0,t2678
trans,499662,305619,194043,0,0,t2679
symm,373073,193857,179216,0,0,t2680
equiv_pos2,777471,506018,271453,0,0,t2681
poly_simp,27255242,18843258,8411984,0,0,t2682
poly_simp,3200934,2660051,540883,0,0,t2683
poly_simp,2494199,2054669,439530,0,0,t2684
refl,271374,238334,33040,0,0,t2685
refl,226654,191952,34702,0,0,t2686
refl,216037,184102,31935,0,0,t2687
refl,209122,179095,30027,0,0,t2688
refl,204608,175680,28928,0,0,t2689
refl,197226,168641,28585,0,0,t2690
refl,186780,158639,28141,0,0,t2691
refl,203624,175319,28305,0,0,t2692
refl,190535,163227,27308,0,0,t2693
refl,198253,171340,26913,0,0,t2694
refl,186721,161775,24946,0,0,t2695
refl,189219,161804,27415,0,0,t2696
refl,184412,158125,26287,0,0,t2697
refl,199628,173003,26625,0,0,t2698
refl,196892,166855,30037,0,0,t2699
refl,200654,169567,31087,0,0,t2700
refl,193423,165739,27684,0,0,t2701
refl,204597,175192,29405,0,0,t2702
refl,182011,157636,24375,0,0,t2703
refl,198978,170923,28055,0,0,t2704
refl,184876,157061,27815,0,0,t2705
refl,191431,165874,25557,0,0,t2706
refl,185065,155289,29776,0,0,t2707
refl,183951,155862,28089,0,0,t2708
refl,192272,165288,26984,0,0,t2709
refl,199796,171888,27908,0,0,t2710
refl,197818,167534,30284,0,0,t2711
refl,187761,159135,28626,0,0,t2712
refl,187939,160752,27187,0,0,t2713
refl,177537,153118,24419,0,0,t2714
cong,1367152,840936,526216,0,0,t2715
poly_simp,27877738,19842254,8035484,0,0,t2716
trans,628783,463805,164978,0,0,t2717
trans,398879,256422,142457,0,0,t2718
cong,657167,468098,189069,0,0,t2719
poly_simp,24910091,18143566,6766525,0,0,t2720
poly_simp_rel,1706138,792013,914125,0,0,t2721
trans,490174,319579,170595,0,0,t2722
equiv_pos2,642449,578305,64144,0,0,t2723
poly_simp,4714707,3313188,1401519,0,0,t2724
poly_simp_rel,1436539,1161850,274689,0,0,t2725
equiv_pos2,416537,355566,60971,0,0,t2726
poly_simp,3581161,2929164,651997,0,0,t2727
poly_simp,2581284,2018645,562639,0,0,t2728
refl,228285,217902,10383,0,0,t2729
cong,499557,415128,84429,0,0,t2730
poly_simp,3293933,2345366,948567,0,0,t2731
trans,323408,263934,59474,0,0,t2732
trans,288770,233715,55055,0,0,t2733
cong,339481,264836,74645,0,0,t2734
resolution,1713523,322617,1390906,0,0,t2735
resolution,1595450,275625,1319825,0,0,t2736
cong,464930,391788,73142,0,0,t2737
refl,219908,184772,35136,0,0,t2738
cong,1195845,725550,470295,0,0,t2739
cong,515021,354835,160186,0,0,t2740
poly_simp,3350466,2576626,773840,0,0,t2741
cong,1165724,755201,410523,0,0,t2742
poly_simp,25176511,18260393,6916118,0,0,t2743
trans,585634,444087,141547,0,0,t2744
cong,615548,464780,150768,0,0,t2745
trans,381007,248647,132360,0,0,t2746
rare_rewrite:arith-eq-elim-real,1201922,1062261,139661,0,0,t2747
semilattice_simp,5724255,5156732,567523,0,0,t2748
trans,396869,260300,136569,0,0,t2749
rare_rewrite:arith-elim-leq,944714,820162,124552,0,0,t2750
poly_simp,40428946,28177097,12251849,0,0,t2751
poly_simp_rel,1829583,729664,1099919,0,0,t2752
trans,508137,292422,215715,0,0,t2753
poly_simp,38593906,26991283,11602623,0,0,t2754
poly_simp_rel,1520725,609338,911387,0,0,t2755
cong,662400,383246,279154,0,0,t2756
trans,589521,291108,298413,0,0,t2757
resolution,1891030,377538,1513492,0,0,t2758
and,1236451,669309,567142,0,0,t2759
resolution,1719810,299384,1420426,0,0,t2760
and_intro,340620,201984,138636,0,0,t2761
resolution,1190784,281148,909636,0,0,t2762
resolution,577132163,224968499,352163664,0,0,t6906.t1
la_mult_pos,811338,726111,85227,0,0,t2763
implies,278005,226433,51572,0,0,t2764
rare_rewrite:bool-eq-true,926212,894742,31470,0,0,t2765
equiv1,240880,209961,30919,0,0,t2766
evaluate,2291780,1932700,359080,0,0,t2767
resolution,1183887,326956,856931,0,0,t2768
and_intro,234715,193635,41080,0,0,t2769
resolution,965939,227956,737983,0,0,t2770
la_mult_neg,498592,440986,57606,0,0,t2771
implies,249447,203580,45867,0,0,t2772
rare_rewrite:bool-eq-true,869164,836733,32431,0,0,t2773
equiv1,260026,222898,37128,0,0,t2774
evaluate,2117572,1873860,243712,0,0,t2775
resolution,1098517,277100,821417,0,0,t2776
